ccn,hospital_name,created,status,measure_from_date,measure_to_date,m_1a,m_1b,m_1c,m_2a,m_2b,m_2c,m_3a,m_3b,m_3c,m_4
340021,Atrium Health Cleveland,2023-01-06 13:20:00,Measures Submitted,2022-12-01,2022-12-31,5,10,1,0,0,0,2,0,0,Yes
340166,Atrium Health University,2023-01-06 13:18:00,Measures Submitted,2022-12-01,2022-12-31,11,7,3,0,0,0,0,1,0,Yes
340130,Atrium Health Union,2023-01-06 13:15:00,Measures Submitted,2022-12-01,2022-12-31,8,4,0,0,0,0,1,0,0,Yes
340098,Atrium Health Pineville,2023-01-06 13:12:00,Measures Submitted,2022-12-01,2022-12-31,6,2,2,0,0,0,1,0,0,Yes
340113,Carolinas Medical Center,2023-01-06 13:10:00,Measures Submitted,2022-12-01,2022-12-31,13,16,4,0,0,0,2,1,1,Yes
330394,United Health Services Hospitals,2023-01-06 13:09:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
340001,Atrium Health Cabarrus,2023-01-06 13:07:00,Measures Submitted,2022-12-01,2022-12-31,16,9,3,0,0,0,2,1,1,Yes
440039,Vanderbilt University Medical Center,2023-01-05 12:47:00,Measures Submitted,2022-12-01,2022-12-31,10,2,2,0,0,0,2,0,0,Yes
140067,OSF Saint Francis Medical Center,2023-01-05 12:04:00,Measures Submitted,2022-12-01,2022-12-31,13,1,1,0,0,0,2,1,1,Yes
160082,UnityPoint Health System,2023-01-04 14:48:00,Measures Submitted,2022-12-01,2022-12-31,3,0,0,0,0,0,0,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2023-01-04 12:02:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2023-01-04 12:01:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,Yes
150056,Indiana University Health Methodist Hospital,2023-01-04 09:05:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2023-01-03 17:15:00,Measures Submitted,2022-12-01,2022-12-31,6,0,0,0,0,0,0,0,0,Yes
420078,Greenville Memorial Hospital,2023-01-03 13:35:00,Measures Submitted,2022-12-01,2022-12-31,6,0,0,0,0,0,1,0,0,Yes
330046,Mount Sinai Morningside Hospital,2023-01-03 12:53:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2023-01-03 12:53:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2023-01-03 08:39:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2023-01-02 16:06:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2023-01-02 16:06:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2023-01-02 16:05:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2023-01-02 16:04:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2023-01-02 14:20:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2023-01-02 14:20:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2023-01-02 14:19:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2023-01-02 14:18:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2023-01-02 11:41:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2023-01-02 11:40:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2023-01-02 11:36:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2023-01-02 11:36:00,Measures Submitted,2022-12-01,2022-12-31,0,0,0,0,0,0,0,0,0,No
50301,Adventist Health Ukiah Valley,2022-12-23 13:00:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-12-23 12:58:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-12-23 12:57:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-12-13 19:13:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2022-12-07 21:58:00,Measures Submitted,2022-11-01,2022-11-30,2,0,0,0,0,0,0,0,0,Yes
160082,UnityPoint Health System,2022-12-07 14:34:00,Measures Submitted,2022-11-01,2022-11-30,3,0,0,0,0,0,0,0,0,Yes
330394,United Health Services Hospitals,2022-12-07 09:10:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
240053,Methodist Hospital,2022-12-07 09:03:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-12-07 09:00:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
340145,Atrium Health Lincoln,2022-12-07 08:25:00,Measures Submitted,2022-11-01,2022-11-30,4,1,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-12-07 08:22:00,Measures Submitted,2022-11-01,2022-11-30,16,12,3,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-12-07 08:20:00,Measures Submitted,2022-11-01,2022-11-30,5,3,2,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-12-07 08:17:00,Measures Submitted,2022-11-01,2022-11-30,17,4,2,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2022-12-07 08:14:00,Measures Submitted,2022-11-01,2022-11-30,5,0,0,0,0,0,1,0,0,Yes
340113,Carolinas Medical Center,2022-12-07 08:11:00,Measures Submitted,2022-11-01,2022-11-30,10,9,1,0,0,0,0,0,0,Yes
340001,Atrium Health Cabarrus,2022-12-07 08:07:00,Measures Submitted,2022-11-01,2022-11-30,20,6,2,0,0,0,1,0,0,Yes
220110,Brigham and Women's Hospital,2022-12-06 17:33:00,Measures Submitted,2022-11-01,2022-11-30,31,14,6,0,0,0,1,1,0,Yes
490007,Sentara Norfolk General Hospital,2022-12-06 17:30:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-12-06 15:42:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-12-06 15:41:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-12-06 15:40:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-12-06 15:39:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-12-06 14:48:00,Measures Submitted,2022-11-01,2022-11-30,14,1,1,0,0,0,4,0,0,Yes
100151,Mayo Clinic Florida,2022-12-06 14:43:00,Measures Submitted,2022-11-01,2022-11-30,49,1,1,0,0,0,7,0,1,Yes
440039,Vanderbilt University Medical Center,2022-12-06 10:49:00,Measures Submitted,2022-11-01,2022-11-30,12,1,1,0,0,0,0,0,0,Yes
220071,Massachusetts General Hospital,2022-12-06 08:10:00,Measures Submitted,2022-11-01,2022-11-30,19,7,6,1,1,1,2,1,1,Yes
220100,South Shore Health,2022-12-05 14:44:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
520037,Marshfield Medical Center-Marshfield,2022-12-05 09:53:00,Measures Submitted,2022-11-01,2022-11-30,2,0,0,0,0,0,0,0,0,Yes
150056,Indiana University Health Methodist Hospital,2022-12-04 11:14:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
340173,WakeMed Health and Hospitals- Cary,2022-12-02 16:04:00,Measures Submitted,2022-11-01,2022-11-30,5,1,0,0,0,0,2,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-12-02 15:56:00,Measures Submitted,2022-11-01,2022-11-30,4,2,0,0,0,0,0,0,0,Yes
330046,Mount Sinai Morningside Hospital,2022-12-02 10:01:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-12-02 10:01:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-12-02 09:58:00,Measures Submitted,2022-11-01,2022-11-30,11,1,1,0,0,0,0,0,0,Yes
240057,Abbott Northwestern Hospital,2022-12-01 18:45:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-12-01 18:44:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-12-01 18:43:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-12-01 18:43:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
420078,Greenville Memorial Hospital,2022-12-01 15:59:00,Measures Submitted,2022-11-01,2022-11-30,2,0,0,0,0,0,0,0,0,Yes
390048,Geisinger Lewistown Hospital,2022-12-01 15:09:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-12-01 15:08:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-12-01 15:08:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-12-01 15:07:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,No
380103,Kaiser Foundation Hospital - Westside,2022-12-01 13:06:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-12-01 13:05:00,Measures Submitted,2022-11-01,2022-11-30,0,0,0,0,0,0,0,0,0,Yes
140067,OSF Saint Francis Medical Center,2022-12-01 11:11:00,Measures Submitted,2022-11-01,2022-11-30,10,1,1,0,0,0,2,0,0,Yes
50301,Adventist Health Ukiah Valley,2022-11-16 10:35:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-11-16 10:34:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-11-16 10:33:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-11-08 19:26:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-11-08 19:26:00,Measures Submitted,2020-11-23,2020-12-31,0,0,0,0,0,0,0,0,0,No
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2022-11-08 10:56:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
340145,Atrium Health Lincoln,2022-11-07 15:40:00,Measures Submitted,2022-10-01,2022-10-31,7,2,1,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-11-07 15:35:00,Measures Submitted,2022-10-01,2022-10-31,7,9,1,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-11-07 15:32:00,Measures Submitted,2022-10-01,2022-10-31,2,4,0,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-11-07 15:29:00,Measures Submitted,2022-10-01,2022-10-31,9,3,1,0,0,0,0,1,0,Yes
340098,Atrium Health Pineville,2022-11-07 15:26:00,Measures Submitted,2022-10-01,2022-10-31,8,1,0,0,0,0,1,0,0,Yes
340113,Carolinas Medical Center,2022-11-07 15:23:00,Measures Submitted,2022-10-01,2022-10-31,9,7,1,0,0,0,1,0,0,Yes
340001,Atrium Health Cabarrus,2022-11-07 15:19:00,Measures Submitted,2022-10-01,2022-10-31,11,5,1,0,0,0,2,0,0,Yes
440063,Johnson City Medical Center,2022-11-07 14:26:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-11-07 14:26:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-11-07 14:25:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-11-07 14:24:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2022-11-07 13:52:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2022-11-07 11:12:00,Measures Submitted,2022-10-01,2022-10-31,2,0,0,0,0,0,0,0,0,Yes
240053,Methodist Hospital,2022-11-07 11:05:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-11-07 09:57:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
220110,Brigham and Women's Hospital,2022-11-06 11:03:00,Measures Submitted,2022-10-01,2022-10-31,32,18,10,0,0,0,2,1,1,Yes
50503,Scripps Memorial Hospital Encinitas,2022-11-04 16:51:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
50503,Scripps Memorial Hospital Encinitas,2022-11-04 16:50:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
100151,Mayo Clinic Florida,2022-11-04 15:10:00,Measures Submitted,2022-10-01,2022-10-31,40,2,2,0,0,0,2,0,0,Yes
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-11-04 15:07:00,Measures Submitted,2022-10-01,2022-10-31,13,3,3,0,0,0,2,0,0,Yes
440039,Vanderbilt University Medical Center,2022-11-04 14:03:00,Measures Submitted,2022-10-01,2022-10-31,13,1,1,0,0,0,2,0,0,Yes
340069,WakeMed Health and Hospitals- Raleigh,2022-11-04 12:43:00,Measures Submitted,2022-10-01,2022-10-31,2,4,0,0,0,0,0,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-11-04 12:18:00,Measures Submitted,2022-10-01,2022-10-31,3,0,0,0,0,0,0,0,0,Yes
140067,OSF Saint Francis Medical Center,2022-11-04 11:57:00,Measures Submitted,2022-10-01,2022-10-31,9,2,1,0,0,0,0,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2022-11-03 13:29:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-11-03 13:29:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,Yes
160082,UnityPoint Health System,2022-11-02 14:50:00,Measures Submitted,2022-10-01,2022-10-31,1,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-11-02 12:56:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
330046,Mount Sinai Morningside Hospital,2022-11-02 12:56:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-11-02 12:52:00,Measures Submitted,2022-10-01,2022-10-31,7,1,1,0,0,0,0,0,0,Yes
520037,Marshfield Medical Center-Marshfield,2022-11-01 17:56:00,Measures Submitted,2022-10-01,2022-10-31,2,0,0,0,0,0,0,0,0,Yes
420078,Greenville Memorial Hospital,2022-11-01 16:18:00,Measures Submitted,2022-10-01,2022-10-31,7,0,0,0,0,0,2,0,0,Yes
220071,Massachusetts General Hospital,2022-11-01 15:28:00,Measures Submitted,2022-10-01,2022-10-31,17,4,1,0,0,0,1,0,0,Yes
490007,Sentara Norfolk General Hospital,2022-11-01 14:03:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
490007,Sentara Norfolk General Hospital,2022-11-01 14:02:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
240057,Abbott Northwestern Hospital,2022-11-01 13:48:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-11-01 13:48:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-11-01 13:47:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-11-01 13:46:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-11-01 11:35:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
390048,Geisinger Lewistown Hospital,2022-11-01 11:22:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-11-01 11:22:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-11-01 11:21:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-11-01 11:21:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-11-01 09:18:00,Measures Submitted,2022-10-01,2022-10-31,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2022-10-14 11:52:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
330394,United Health Services Hospitals,2022-10-14 11:51:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-10-10 17:58:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-10-10 13:33:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
520070,Mayo Clinic Health System-Northwest Wisconsin Region,2022-10-07 12:38:00,Measures Submitted,2022-09-01,2022-09-30,13,2,2,0,0,0,1,1,1,Yes
100151,Mayo Clinic Florida,2022-10-07 12:33:00,Measures Submitted,2022-09-01,2022-09-30,49,1,1,0,0,0,4,0,0,Yes
240106,Regions Hospital,2022-10-07 10:09:00,Measures Submitted,2022-09-01,2022-09-30,2,0,0,0,0,0,0,0,0,Yes
140067,OSF Saint Francis Medical Center,2022-10-07 09:39:00,Measures Submitted,2022-09-01,2022-09-30,4,0,0,0,0,0,0,0,0,Yes
160082,UnityPoint Health System,2022-10-07 09:31:00,Measures Submitted,2022-09-01,2022-09-30,1,0,0,0,0,0,0,0,0,Yes
240053,Methodist Hospital,2022-10-07 07:51:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
220110,Brigham and Women's Hospital,2022-10-06 17:57:00,Measures Submitted,2022-09-01,2022-09-30,27,16,10,0,0,0,1,1,1,Yes
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2022-10-06 14:10:00,Measures Submitted,2022-08-01,2022-08-31,1,0,0,0,0,0,0,0,0,Yes
320021,Presbyterian Hospital/Presbyterian Healthcare Services,2022-10-06 14:07:00,Measures Submitted,2022-09-01,2022-09-30,1,0,0,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-10-06 10:09:00,Measures Submitted,2022-09-01,2022-09-30,3,2,0,0,0,0,0,0,0,Yes
340021,Atrium Health Cleveland,2022-10-06 10:05:00,Measures Submitted,2022-09-01,2022-09-30,10,10,2,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-10-06 10:02:00,Measures Submitted,2022-09-01,2022-09-30,6,3,2,0,0,0,0,0,0,Yes
340130,Atrium Health Union,2022-10-06 09:58:00,Measures Submitted,2022-09-01,2022-09-30,8,0,0,0,0,0,1,0,0,Yes
340098,Atrium Health Pineville,2022-10-06 09:54:00,Measures Submitted,2022-09-01,2022-09-30,4,2,1,0,0,0,0,0,0,Yes
340113,Carolinas Medical Center,2022-10-06 09:51:00,Measures Submitted,2022-09-01,2022-09-30,7,4,2,0,0,0,1,1,0,Yes
340001,Atrium Health Cabarrus,2022-10-06 09:44:00,Measures Submitted,2022-09-01,2022-09-30,9,5,0,0,0,0,0,0,0,Yes
220071,Massachusetts General Hospital,2022-10-05 14:11:00,Measures Submitted,2022-09-01,2022-09-30,8,7,3,0,0,0,1,2,1,Yes
440039,Vanderbilt University Medical Center,2022-10-05 13:20:00,Measures Submitted,2022-09-01,2022-09-30,8,0,0,0,0,0,2,0,0,Yes
50301,Adventist Health Ukiah Valley,2022-10-05 12:59:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
50121,Hanford Community Hospital dba Adventist Health Hanford,2022-10-05 12:58:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
50455,San Joaquin Community Hospital dba Adventist Health Bakersfield,2022-10-05 12:57:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
440063,Johnson City Medical Center,2022-10-05 12:24:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
440017,Holston Valley Medical Center,2022-10-05 12:23:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
440012,Bristol Regional Medical Center,2022-10-05 12:22:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
440176,Indian Path Community Hospital,2022-10-05 12:20:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
340069,WakeMed Health and Hospitals- Raleigh,2022-10-05 12:02:00,Measures Submitted,2022-09-01,2022-09-30,7,4,2,0,0,0,1,0,0,Yes
340173,WakeMed Health and Hospitals- Cary,2022-10-05 11:44:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,Yes
240057,Abbott Northwestern Hospital,2022-10-03 17:49:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
240104,St. Francis Regional Medical Center,2022-10-03 17:49:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
240115,Mercy Hospital,2022-10-03 17:48:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
240038,United Hospital,2022-10-03 17:48:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
420078,Greenville Memorial Hospital,2022-10-03 16:07:00,Measures Submitted,2022-09-01,2022-09-30,8,0,0,0,0,0,2,0,0,Yes
520037,Marshfield Medical Center-Marshfield,2022-10-03 15:23:00,Measures Submitted,2022-09-01,2022-09-30,2,0,0,0,0,0,0,0,0,Yes
380103,Kaiser Foundation Hospital - Westside,2022-10-03 15:09:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,Yes
380091,Kaiser Sunnyside Medical Center,2022-10-03 15:08:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,Yes
330046,Mount Sinai Morningside Hospital,2022-10-03 14:20:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
330169,Mount Sinai Beth Israel Hospital,2022-10-03 14:20:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
330024,Mount Sinai Hospital,2022-10-03 14:19:00,Measures Submitted,2022-09-01,2022-09-30,15,3,3,0,0,0,2,1,1,Yes
390048,Geisinger Lewistown Hospital,2022-10-03 12:15:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
390001,Geisinger-Community Medical Center,2022-10-03 12:15:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
390270,Geisinger Wyoming Valley Medical Center,2022-10-03 12:14:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
390006,Geisinger Medical Center,2022-10-03 12:14:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
260020,Mercy Hospital St. Louis,2022-10-03 10:34:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
150056,Indiana University Health Methodist Hospital,2022-10-03 08:32:00,Measures Submitted,2022-09-01,2022-09-30,0,0,0,0,0,0,0,0,0,No
50025,UC San Diego Health,2022-09-08 18:35:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
240106,Regions Hospital,2022-09-08 14:43:00,Measures Submitted,2022-08-01,2022-08-31,2,0,0,0,0,0,0,0,0,Yes
240053,Methodist Hospital,2022-09-08 14:33:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-09-07 15:15:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
220100,South Shore Health,2022-09-07 15:15:00,Measures Submitted,2022-07-01,2022-07-31,0,0,0,0,0,0,0,0,0,No
160082,UnityPoint Health System,2022-09-07 14:36:00,Measures Submitted,2022-08-01,2022-08-31,3,0,0,0,0,0,0,0,0,Yes
340145,Atrium Health Lincoln,2022-09-07 14:27:00,Measures Submitted,2022-08-01,2022-08-31,7,0,0,0,0,0,1,0,0,Yes
340021,Atrium Health Cleveland,2022-09-07 14:24:00,Measures Submitted,2022-08-01,2022-08-31,7,2,1,0,0,0,0,0,0,Yes
340166,Atrium Health University,2022-09-07 14:20:00,Measures Submitted,2022-08-01,2022-08-31,4,4,2,0,0,0,1,1,1,Yes
340130,Atrium Health Union,2022-09-07 14:17:00,Measures Submitted,2022-08-01,2022-08-31,9,5,0,0,0,0,0,0,0,Yes
340098,Atrium Health Pineville,2022-09-07 14:14:00,Measures Submitted,2022-08-01,2022-08-31,3,3,0,0,0,0,1,0,0,Yes
340113,Carolinas Medical Center,2022-09-07 14:12:00,Measures Submitted,2022-08-01,2022-08-31,15,15,4,0,0,0,1,1,0,Yes
340001,Atrium Health Cabarrus,2022-09-07 14:07:00,Measures Submitted,2022-08-01,2022-08-31,14,2,1,0,0,0,0,0,0,Yes
260020,Mercy Hospital St. Louis,2022-09-07 13:01:00,Measures Submitted,2022-08-01,2022-08-31,0,0,0,0,0,0,0,0,0,No
140067,OSF Saint Francis Medical Center,2022-09-07 09:46:00,Measures Submitted,2022-08-01,2022-08-31,3,0,0,0,0,0,0,0,0,Yes
440039,Vanderbilt University Medical Center,2022-09-06 18:24:00,Measures Submitted,2022-08-01,2022-08-31,19,3,3,0,0,0,2,1,1,Yes
100151,Mayo Clinic Florida,2022-09-06 14:29:00,Measures Submitted,2022-08-01,2022-08-31,54,2,2,0,0,0,7,0,0,Yes
